id,"name","description","chebi_name","chebi_id","created_at","updated_at",creator_id,updater_id,"chebi_definition"
416,"anti malarial",NULL,"antimicrobial agent","33281","2012-04-10 10:05:20","2015-10-27 17:49:57",NULL,NULL,"A substance that kills or slows the growth of microorganisms, including bacteria, viruses, fungi and protozoans."
417,"anti mange","An agent used to treat mange, a skin disease of mammals caused by parasitic mites and occasionally communicable to humans.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:16",NULL,NULL,NULL
418,"anti manic","An agent or drug that stabilizes mood by controlling symptoms of mania, the abnormal psychological state of excitement.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:11",NULL,NULL,NULL
419,"anti mastalgic","An agent or drug that relieves symptoms of mastalgia (breat pain), or acts against the benign tumor.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:11",NULL,NULL,NULL
420,"anti mastitic","An agent used to treat inflammation of breast tissue, caused by an S. aureus infection in nursing mothers.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:16",NULL,NULL,NULL
421,"anti MD","An antobody specific to MD molecules, which act in conjunction with toll-like receptor family members.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:18",NULL,NULL,NULL
422,"anti multidrug resistance","An agent used against the microbes otherwise unaffected by a range of antimicrobials.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:16",NULL,NULL,NULL
423,"anti measles",NULL,"antiviral agent","22587","2012-04-10 10:05:20","2015-10-27 17:49:58",NULL,NULL,"A substance that destroys or inhibits replication of viruses."
424,"anti melanogenic",NULL,"antineoplastic agent","35610","2012-04-10 10:05:20","2015-10-27 17:49:59",NULL,NULL,"A substance that inhibits or prevents the proliferation of neoplasms."
425,"anti melanomic",NULL,"antineoplastic agent","35610","2012-04-10 10:05:20","2015-10-27 17:50:01",NULL,NULL,"A substance that inhibits or prevents the proliferation of neoplasms."
426,"anti melasmic","An agent used to relieve effects of melasma, characterized by a tan or dark skin discoloration often during pregnancy.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:16",NULL,NULL,NULL
427,"anti Meniere's",NULL,"pharmaceutical","52217","2012-04-10 10:05:20","2015-10-27 17:50:01",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
428,"anti meningitic",NULL,"pharmaceutical","52217","2012-04-10 10:05:20","2015-10-27 17:50:02",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
429,"anti menopausal",NULL,"pharmaceutical","52217","2012-04-10 10:05:20","2015-10-27 17:50:02",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
430,"anti menorrhagic",NULL,"pharmaceutical","52217","2012-04-10 10:05:20","2015-10-27 17:50:03",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
431,"anti metabolic","A substance that competes with, replaces, or antagonizes a particular metabolite; for example, ethionine is anantimetabolite of methionine.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:10",NULL,NULL,NULL
432,"anti metabolite","A substance that competes with, replaces, or antagonizes a particular metabolite; for example, ethionine is anantimetabolite of methionine.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:10",NULL,NULL,NULL
433,"anti metaplastic","An antibody specific to metaplastic carcinoma of the breast.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:17",NULL,NULL,NULL
434,"anti metastatic",NULL,"antineoplastic agent","35610","2012-04-10 10:05:20","2015-10-27 17:50:04",NULL,NULL,"A substance that inhibits or prevents the proliferation of neoplasms."
435,"anti metrorrhagic","An agent that relieves abnormal bleeding of the uterus.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:14",NULL,NULL,NULL
436,"anti microbial",NULL,"antimicrobial agent","33281","2012-04-10 10:05:20","2015-10-27 17:50:05",NULL,NULL,"A substance that kills or slows the growth of microorganisms, including bacteria, viruses, fungi and protozoans."
437,"anti migraine",NULL,"pharmaceutical","52217","2012-04-10 10:05:20","2015-10-27 17:50:06",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
438,"anti mite",NULL,"pesticide","25944","2012-04-10 10:05:20","2015-10-27 17:50:06",NULL,NULL,"Strictly, a substance intended to kill pests. In common usage, any substance used for controlling, preventing, or destroying animal, microbiological or plant pests."
439,"anti mitochondrial","An autoantibody in blood or serum, consisting of immunoglobulins formed against mitochondria,  indicative of the presence of, or the potential to develop the autoimmune disease Primary Biliary Cirrhosis.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:18",NULL,NULL,NULL
440,"anti mitogenic","An agent that inhibits mitosis, or cell division.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:13",NULL,NULL,NULL
441,"anti mitotic","An agent that inhibits mitosis, or cell division.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:13",NULL,NULL,NULL
442,"anti mitral-valve-prolapse",NULL,"pharmaceutical","52217","2012-04-10 10:05:20","2015-10-27 17:50:07",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
443,"anti mononuccleotic","An agent that promotes reduction of the production of monocytes.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:14",NULL,NULL,NULL
444,"anti morning sickness",NULL,"pharmaceutical","52217","2012-04-10 10:05:20","2015-10-27 17:50:07",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
445,"anti morphinic","An agent that inhibits the action of morphine.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:13",NULL,NULL,NULL
446,"anti morphinistic","A drug that prevents morphine from activating the mu opioid receptor, used in treating morphine addiction (morphinism).
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:10",NULL,NULL,NULL
447,"anti methicillin-resistant Staphylococcus aureus",NULL,"antibacterial agent","33282","2012-04-10 10:05:20","2015-10-27 17:50:08",NULL,NULL,"A substance that kills or slows the growth of bacteria."
448,"anti monosodium-glutamate","An atidote for MSG poisoning, such as taurine.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:18",NULL,NULL,NULL
449,"anti monosodium-glutamate-sensitivity",NULL,NULL,NULL,"2012-04-10 10:05:20","2012-04-10 10:05:20",NULL,NULL,NULL
450,"anti muscarinic",NULL,"muscarinic antagonist","48876","2012-04-10 10:05:20","2015-10-27 17:50:09",NULL,NULL,"A drug that binds to but does not activate muscarinic cholinergic receptors, thereby blocking the actions of endogenous acetylcholine or exogenous agonists."
451,"anti mutagenic","An agnet that interferes with the mutagenicity of a substance. The interference can be in the form of prevention of the transformation of a mutagenic compound into mutagen, inactivation, or otherwise the prevention of Mutagen-DNA reaction.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:17",NULL,NULL,NULL
452,"anti mutilation",NULL,NULL,NULL,"2012-04-10 10:05:20","2012-04-10 10:05:20",NULL,NULL,NULL
453,"anti myalgic","An agent that relieves pain or tenderness in one or more muscles.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:14",NULL,NULL,NULL
454,"anti myasthenic",NULL,"pharmaceutical","52217","2012-04-10 10:05:20","2015-10-27 17:50:09",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
455,"anti mycoplasmotic","An agent, such as an antibiotic, that acts against Mycoplasma, such as in avian mycoplasmosis.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:17",NULL,NULL,NULL
456,"anti mycotic","An agent that destroys or prevents the growth of fungi.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:12",NULL,NULL,NULL
457,"anti myelotoxic",NULL,"antidote","50247","2012-04-10 10:05:20","2015-10-27 17:50:10",NULL,NULL,"Any protective agent counteracting or neutralizing the action of poisons."
458,"anti myoatrophic","An agent that prevents the wasting of muscular tissue, or muscular atrophy.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:14",NULL,NULL,NULL
459,"anti myocarditic",NULL,"cardiovascular drug","38070","2012-04-10 10:05:20","2015-10-27 17:50:10",NULL,NULL,"A drug used for the treatment or prevention of cardiac arrhythmias. Anti-arrhythmia drugs may affect the polarisation-repolarisation phase of the action potential, its excitability or refractoriness, or impulse conduction or membrane responsiveness within cardiac fibres."
460,"anti myoclonic","An agent used to treat a disease characterized by involuntary twitching of a muscle or a group of muscles (which includes epilepsy). Some drugs include clonazepam, sodium valproate, piracetam, and primidone.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:16",NULL,NULL,NULL
461,"anti myocontractant",NULL,NULL,NULL,"2012-04-10 10:05:20","2012-04-10 10:05:20",NULL,NULL,NULL
462,"anti myopic","An agent that corrects nearsightedness (myopia), a refractive error of the eye.
",NULL,NULL,"2012-04-10 10:05:20","2015-11-11 02:32:12",NULL,NULL,NULL
463,"anti narcotic","A sunbstance that blunts the senses, as opium,morphine, belladonna, and alcohol, that in large quantities cause produceeuphoria, stupor, or coma, and when used constantly can causehabituation or addiction. It can be used in medicine to relieve pain, cause sedation, and induce sleep.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:11",NULL,NULL,NULL
464,"anti nauseant",NULL,"antiemetic","50919","2012-04-10 10:05:21","2015-10-27 17:50:11",NULL,NULL,"A drug used to prevent nausea or vomiting. An antiemetic may act by a wide range of mechanisms: it might affect the medullary control centres (the vomiting centre and the chemoreceptive trigger zone) or affect the peripheral receptors."
465,"anti neoplastic",NULL,"antineoplastic agent","35610","2012-04-10 10:05:21","2015-10-27 17:50:12",NULL,NULL,"A substance that inhibits or prevents the proliferation of neoplasms."
466,"anti nephritic",NULL,"pharmaceutical","52217","2012-04-10 10:05:21","2015-10-27 17:50:13",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
467,"anti nephrolytic",NULL,"pharmaceutical","52217","2012-04-10 10:05:21","2015-10-27 17:50:13",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
468,"anti nesidioblastosic",NULL,NULL,NULL,"2012-04-10 10:05:21","2012-04-10 10:05:21",NULL,NULL,NULL
469,"anti neuralgic",NULL,"pharmaceutical","52217","2012-04-10 10:05:21","2015-10-27 17:50:14",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
470,"anti neuramidase",NULL,"neuraminidase inhibitor","52425","2012-04-10 10:05:21","2015-10-27 17:50:14",NULL,NULL,"An antiviral drug targeted at influenza viruses. Its mode of action consists of blocking the function of the viral neuraminidase protein (EC 3.2.1.18), thus preventing the virus from budding from the host cell."
471,"anti neurasthenic",NULL,"pharmaceutical","52217","2012-04-10 10:05:21","2015-10-27 17:50:15",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
472,"anti neuritic",NULL,"pharmaceutical","52217","2012-04-10 10:05:21","2015-10-27 17:50:15",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
473,"anti neuroblastomic","An agent used against a malignant tumor composed of neuroblasts, most commonly in the adrenal gland.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:16",NULL,NULL,NULL
474,"anti neurogenic","An agent that impares a neural factor.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:12",NULL,NULL,NULL
475,"anti neuroleptic",NULL,"central nervous system drug","35470","2012-04-10 10:05:21","2015-10-27 17:50:16",NULL,NULL,"A class of drugs producing both physiological and psychological effects through a variety of mechanisms involving the central nervous system."
476,"anti neuropathic","An agent that relieves symptoms such as pain caused by damage or disease affecting the somatosensory nervous system.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:15",NULL,NULL,NULL
477,"anti neurotic","An agent that relieves symptoms caused by a mental disorder involving distress, such as excessive anxiety, obsessional thoughts, or compulsive acts.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:15",NULL,NULL,NULL
478,"anti NF-kappa-B",NULL,"inhibitor","35222","2012-04-10 10:05:21","2015-10-27 17:50:17",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
479,"anti nicotinic",NULL,"cholinergic drug","38323","2012-04-10 10:05:21","2015-10-27 17:50:17",NULL,NULL,"Any drug used for its actions on cholinergic systems. Included here are agonists and antagonists, drugs that affect the life cycle of acetylcholine, and drugs that affect the survival of cholinergic neurons."
480,"anti nitrosaminic",NULL,NULL,NULL,"2012-04-10 10:05:21","2012-04-10 10:05:21",NULL,NULL,NULL
481,"anti nitrosating","An agent that prevents the conversion of organic compounds into nitroso derivatives.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:13",NULL,NULL,NULL
482,"anti nitrosic",NULL,NULL,NULL,"2012-04-10 10:05:21","2012-04-10 10:05:21",NULL,NULL,NULL
483,"anti NKC","An agent, or antibody, that binds to a natural killer cell. For example, a NK cell is activated by interferons.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:16",NULL,NULL,NULL
484,"anti nociceptive",NULL,"central nervous system drug","35470","2012-04-10 10:05:21","2015-10-27 17:50:18",NULL,NULL,"A class of drugs producing both physiological and psychological effects through a variety of mechanisms involving the central nervous system."
485,"anti nyctalopic","An agent that enhances sight in dim light, or at night.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:12",NULL,NULL,NULL
486,"anti obesity",NULL,"pharmaceutical","52217","2012-04-10 10:05:21","2015-10-27 17:50:18",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
487,"anti odontalgic","An agent, or drug, that relieves the pain of a toothache.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:17",NULL,NULL,NULL
488,"anti oncychomycotic","An agent that acts agains a fungal infection of the nails.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:11",NULL,NULL,NULL
489,"anti onychogryphotic","An agent that may be used to treat nail hypertrophy, characteristic of overgrowth resembling claws or a ram's horn.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:13",NULL,NULL,NULL
490,"anti onychyotic",NULL,NULL,NULL,"2012-04-10 10:05:21","2012-04-10 10:05:21",NULL,NULL,NULL
491,"anti ophidic","Another name for antivenom. A biological product used in the treatment of venomous bites or stings. Antivenom is created by milking venom from a relevant snake, spider, insect, or fish. The venom is then diluted and injected.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:18",NULL,NULL,NULL
492,"anti ophthalmic","Fat-soluble vitamins essential for normal vision, which prevent nightblindness or inflammation or dryness of the eyes.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:18",NULL,NULL,NULL
493,"anti orchitic","An agent that relieves symptoms of orchitis, such as inflammation of the testes, heavy pain or infection.
",NULL,NULL,"2012-04-10 10:05:21","2015-11-11 02:32:15",NULL,NULL,NULL
494,"anti osteoarthritic",NULL,"pharmaceutical","52217","2012-04-10 10:05:21","2015-10-27 17:50:19",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
495,"anti osteoporotic",NULL,"pharmaceutical","52217","2012-04-10 10:05:21","2015-10-27 17:50:19",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
496,"anti osteosclerotic",NULL,"pharmaceutical","52217","2012-04-10 10:05:21","2015-10-27 17:50:20",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
