"CustomerKey","MaritalStatus","Gender","EstimatedYearlyIncome","SentimentRating","WebActivity","NumberOfContracts","Age","Target","Available401K","CustomerValueSegment","ChurnScore","CallActivity"
17032,"M","F",60000,5,4,1,50,0,1,2,0.2,4
17033,"S","M",60000,5,4,1,51,0,1,2,0.2,4
17034,"S","F",60000,4,3,0,51,1,1,2,0.2,4
17035,"M","M",60000,4,3,1,50,0,1,2,0.2,4
17036,"M","F",70000,5,5,3,51,0,1,2,1.0,4
17037,"M","M",80000,4,0,0,50,1,0,2,0.0,4
17038,"S","M",80000,4,0,0,51,1,1,2,0.0,4
17039,"M","F",60000,1,0,1,52,1,1,2,0.2,4
17040,"M","M",60000,1,0,1,52,1,1,2,0.0,4
17041,"M","M",60000,1,0,1,52,1,1,2,0.2,4
17042,"M","M",60000,1,0,1,51,1,1,2,0.2,4
17043,"M","F",60000,1,0,1,52,1,1,2,0.2,4
17044,"M","F",80000,5,4,0,51,0,1,2,0.0,4
17045,"S","M",90000,1,0,0,41,1,1,1,0.0,5
17046,"M","M",90000,1,0,0,41,1,1,1,0.0,5
17047,"M","F",90000,1,0,0,41,1,1,1,0.0,5
17048,"S","F",90000,1,0,0,41,1,1,1,0.0,5
17049,"M","F",100000,1,0,0,41,1,1,1,0.0,5
17050,"M","F",80000,4,4,1,39,1,0,1,0.0,5
17051,"M","F",60000,2,2,1,42,1,1,1,0.0,5
17052,"M","M",70000,5,5,3,42,0,1,1,1.0,4
17053,"M","F",70000,5,5,3,42,0,1,1,1.0,4
17054,"M","M",70000,5,5,3,43,0,1,1,1.0,4
17055,"S","M",110000,1,0,1,40,1,1,1,0.1,4
17056,"S","M",110000,1,0,1,41,1,1,1,0.2,5
17057,"M","F",110000,1,0,1,41,0,1,1,0.5,5
17058,"M","F",70000,5,5,4,43,0,1,1,1.0,5
17059,"M","M",70000,5,5,4,43,0,1,1,1.0,4
17060,"M","M",80000,5,5,2,43,0,1,1,0.0,4
17061,"M","F",80000,5,5,3,43,0,1,1,0.0,5
17062,"M","F",80000,5,5,3,42,0,1,1,0.0,5
17063,"M","F",80000,5,5,4,44,0,1,1,0.0,5
17064,"M","F",90000,0,0,0,44,1,1,1,0.2,4
17065,"M","M",100000,0,0,0,44,1,1,1,0.2,4
17066,"M","F",60000,3,3,1,45,0,1,1,0.0,5
17067,"S","F",60000,3,3,1,45,0,1,1,0.5,4
17068,"S","M",70000,0,0,1,42,0,1,1,0.5,4
17069,"S","F",70000,0,0,1,41,1,0,1,0.0,4
17070,"M","F",80000,5,5,4,41,0,0,1,0.0,4
17071,"S","F",70000,0,0,1,45,1,1,1,0.5,4
17072,"M","F",60000,3,3,2,46,0,1,1,0.0,4
17073,"M","M",60000,3,3,2,46,0,1,1,0.5,4
17074,"M","M",60000,4,4,2,46,0,1,1,0.0,4
17075,"M","F",60000,4,4,3,46,0,1,1,1.0,4
17076,"M","M",60000,5,5,3,46,0,1,1,0.5,4
17077,"S","M",60000,3,2,2,47,0,1,1,0.0,4
17078,"S","F",70000,0,0,1,47,0,0,1,0.5,4
17079,"S","F",70000,0,0,1,47,1,0,1,0.0,4
17080,"S","F",30000,0,0,1,37,1,0,3,0.2,4
17081,"S","F",30000,0,0,1,36,0,1,3,0.0,2
17082,"S","F",30000,0,0,1,36,1,0,3,0.2,2
17083,"S","F",30000,0,0,1,36,0,0,3,0.2,2
17084,"S","M",20000,0,0,2,29,0,1,3,0.1,2
17085,"M","M",40000,1,1,0,36,1,0,3,0.0,1
17086,"S","M",30000,0,0,1,37,1,1,3,0.1,3
17087,"M","M",10000,0,0,2,38,0,0,3,0.0,1
17088,"S","M",10000,0,0,2,38,0,0,3,0.1,1
17089,"M","F",10000,0,0,2,37,0,1,3,0.0,1
17090,"S","F",10000,0,0,2,38,0,0,3,0.1,1
17091,"M","F",10000,0,0,2,38,0,0,3,0.0,1
17092,"M","M",40000,1,1,0,36,0,0,3,0.1,1
17093,"M","M",40000,1,1,1,37,1,1,3,0.0,3
17094,"S","M",50000,0,0,0,37,1,1,3,0.1,3
17095,"S","M",20000,0,0,2,38,1,1,3,0.0,3
17096,"M","F",20000,0,0,2,37,1,0,3,0.0,1
17097,"S","F",30000,0,0,1,38,1,0,3,0.1,1
17098,"S","M",30000,0,0,1,38,1,0,3,0.1,1
17099,"S","M",30000,0,0,1,37,1,0,3,0.1,1
17100,"S","M",30000,0,0,1,38,0,0,3,0.2,1
17101,"S","M",30000,0,0,1,37,0,1,3,0.2,1
17102,"S","M",30000,0,0,1,38,0,1,3,0.2,1
17103,"M","M",40000,1,1,1,38,1,1,3,0.1,1
17104,"S","M",40000,2,2,0,38,0,1,3,0.0,2
17105,"S","F",10000,0,0,2,38,0,1,3,0.1,2
17106,"S","F",10000,0,0,2,39,0,0,3,0.1,1
17107,"S","F",20000,0,0,2,39,1,0,3,0.1,1
17108,"S","F",20000,0,0,2,39,0,0,3,0.0,1
17109,"S","F",30000,0,0,1,39,1,0,3,0.2,1
17110,"S","F",30000,0,0,1,38,0,0,3,0.2,1
17111,"M","F",40000,2,2,0,40,0,1,3,0.0,1
17112,"M","F",40000,2,2,0,40,0,0,3,0.0,2
17113,"S","M",40000,2,2,1,39,0,0,3,0.0,2
17114,"S","M",40000,2,2,1,39,1,1,3,0.1,2
17115,"M","F",40000,2,2,2,39,1,1,3,0.0,2
17116,"S","F",40000,3,3,2,36,1,0,2,0.1,2
17117,"M","F",40000,3,3,2,36,0,1,2,0.0,2
17118,"S","F",30000,0,0,0,36,1,0,2,0.1,2
17119,"S","F",40000,4,4,1,35,0,1,2,0.0,3
17120,"S","F",60000,0,0,0,44,1,1,2,0.1,2
17121,"S","M",60000,0,0,0,44,1,1,2,0.1,3
17122,"S","F",60000,0,0,0,44,0,1,2,0.0,3
17123,"M","M",30000,1,0,1,57,1,1,2,0.2,3
17124,"M","F",30000,1,0,1,57,1,1,2,0.2,3
17125,"M","F",20000,3,0,2,55,1,1,2,0.0,3
17126,"S","F",70000,4,0,2,66,0,0,2,0.1,1
17127,"S","F",40000,4,0,2,65,1,0,2,1.0,5
17128,"S","M",40000,4,0,2,64,1,1,2,1.0,4
17129,"S","F",40000,4,0,2,65,1,1,2,1.0,4
17130,"S","F",70000,4,0,2,64,0,1,2,1.0,4
17131,"S","F",70000,4,0,2,65,0,1,2,0.2,5
17132,"S","F",70000,5,0,2,64,0,1,2,1.0,5
17133,"S","M",70000,5,0,3,63,1,1,2,1.0,5
17134,"S","F",70000,5,0,4,63,1,1,2,0.2,5
17135,"S","M",70000,5,0,4,64,1,0,2,1.0,5
17136,"S","M",70000,5,0,4,64,1,1,2,1.0,5
17137,"S","M",60000,4,0,2,63,0,1,2,1.0,5
17138,"S","F",60000,4,0,2,64,0,1,2,1.0,5
17139,"S","F",70000,2,1,1,63,1,1,2,0.2,5
17140,"M","M",70000,2,1,1,63,1,1,2,1.0,4
17141,"S","F",70000,2,1,1,63,1,1,2,0.2,4
17142,"M","M",60000,5,0,3,63,1,1,2,1.0,4
17143,"M","M",40000,2,1,2,62,1,1,2,1.0,5
17144,"M","M",60000,2,1,1,62,1,1,2,1.0,4
17145,"S","F",60000,2,1,2,62,0,1,2,1.0,4
17146,"S","M",60000,2,1,0,62,0,1,2,1.0,4
17147,"S","F",40000,2,1,2,61,1,1,2,1.0,5
17148,"S","F",40000,2,1,2,61,1,1,2,1.0,4
17149,"M","M",60000,2,1,2,61,1,1,2,0.2,3
17150,"M","M",60000,2,1,2,61,1,1,2,0.2,4
17151,"S","F",60000,2,1,2,61,0,1,2,1.0,4
17152,"S","M",60000,2,1,2,60,0,1,2,1.0,4
17153,"M","M",60000,2,1,0,61,1,1,2,0.2,4
17154,"M","M",60000,2,1,0,61,1,1,2,0.2,5
17155,"M","M",60000,2,1,0,61,0,1,2,1.0,5
17156,"S","F",70000,4,1,2,61,1,1,2,1.0,4
17157,"M","M",70000,5,1,2,60,1,1,2,1.0,4
17158,"M","M",60000,2,1,2,60,0,1,2,1.0,4
17159,"S","F",60000,2,1,2,60,1,1,2,0.2,4
17160,"M","M",60000,2,1,2,60,0,1,2,1.0,4
17161,"S","F",60000,2,1,2,59,0,1,2,1.0,4
17162,"S","F",60000,2,1,2,60,0,1,2,1.0,4
17163,"M","M",60000,2,1,1,60,1,1,2,0.2,4
17164,"M","M",60000,2,1,1,60,0,1,2,0.2,4
17165,"S","M",70000,4,2,1,60,0,1,2,1.0,4
17166,"M","M",60000,2,1,2,59,0,1,2,0.2,4
17167,"M","M",60000,2,1,2,59,1,1,2,0.2,4
17168,"S","F",60000,2,1,2,59,0,1,2,1.0,4
17169,"M","F",60000,2,1,2,59,0,1,2,1.0,4
17170,"M","F",60000,2,1,2,59,0,1,2,1.0,4
17171,"S","F",70000,4,2,2,58,1,1,2,1.0,4
17172,"M","M",70000,2,1,2,58,0,1,2,1.0,4
17173,"S","M",70000,2,1,2,57,0,1,2,1.0,3
17174,"S","F",70000,2,1,2,58,0,1,2,1.0,3
17175,"S","F",70000,2,1,3,58,1,1,2,1.0,3
17176,"S","M",70000,2,1,3,58,1,1,2,1.0,3
17177,"M","M",60000,2,1,2,58,0,1,2,1.0,3
17178,"M","F",60000,2,1,2,58,0,1,2,1.0,4
17179,"S","M",60000,2,1,2,58,0,1,2,1.0,4
17180,"M","M",70000,4,3,1,56,0,1,2,0.2,4
17181,"M","F",130000,2,3,4,52,1,1,3,0.5,4
17182,"S","F",170000,2,3,2,52,1,0,3,0.0,5
17183,"M","M",130000,2,4,2,52,1,0,3,0.0,5
17184,"M","M",130000,2,4,2,53,1,1,3,0.0,4
17185,"M","F",170000,4,3,3,53,1,1,3,0.5,4
17186,"M","M",120000,3,4,4,54,0,0,3,0.5,4
17187,"S","M",90000,2,1,2,55,1,1,3,1.0,4
17188,"M","F",110000,3,4,4,55,1,1,3,0.5,4
17189,"M","M",110000,3,4,4,54,0,1,3,1.0,4
17190,"S","F",120000,2,4,4,55,0,1,3,1.0,4
17191,"S","M",130000,3,4,3,55,1,1,3,0.0,4
17192,"S","M",160000,2,4,3,55,1,0,3,0.0,4
17193,"M","F",80000,4,2,1,56,0,0,3,1.0,4
17194,"M","M",80000,4,2,1,56,0,1,3,1.0,4
17195,"M","M",70000,5,1,2,66,1,1,3,1.0,4
17196,"S","M",70000,5,1,2,66,1,1,3,1.0,4
17197,"S","F",90000,5,0,2,66,0,1,3,1.0,4
17198,"S","F",90000,5,0,2,65,1,1,3,0.2,4
17199,"M","M",70000,5,1,3,64,1,0,3,0.2,4
17200,"S","M",80000,5,0,2,65,0,0,3,1.0,4
17201,"S","M",80000,5,0,2,64,0,0,3,1.0,4
17202,"M","F",110000,3,4,4,65,1,0,3,0.5,4
17203,"M","F",130000,4,4,4,65,1,1,3,0.5,5
17204,"S","F",130000,4,4,4,65,0,1,3,0.0,4
17205,"S","F",150000,3,4,4,65,0,0,3,0.0,4
17206,"M","M",90000,3,1,2,56,1,0,3,0.2,5
17207,"S","M",80000,4,2,1,57,1,0,3,1.0,4
17208,"M","M",80000,4,2,2,57,0,1,3,1.0,4
17209,"M","F",90000,4,2,1,57,1,1,3,0.2,4
17210,"S","M",130000,3,4,4,56,0,0,3,0.0,4
17211,"M","F",100000,3,4,3,57,0,0,3,1.0,4
17212,"S","F",80000,4,1,2,58,0,1,3,1.0,5
17213,"M","M",120000,4,5,3,58,0,1,3,1.0,4
17214,"M","M",130000,4,5,3,58,1,1,3,0.0,5
17215,"S","M",90000,4,1,2,59,0,1,3,1.0,4
17216,"M","F",90000,4,1,3,60,1,1,3,0.5,4
17217,"M","F",100000,3,4,4,60,0,1,3,1.0,5
17218,"M","M",110000,4,5,2,60,1,1,3,1.0,5
17219,"M","F",80000,5,1,3,60,0,1,3,1.0,5
17220,"M","M",90000,4,1,3,61,1,1,3,0.5,5
17221,"M","M",90000,4,1,3,61,1,0,3,0.5,5
17222,"M","F",70000,5,1,3,62,0,0,3,1.0,5
17223,"M","M",80000,5,1,4,62,0,1,3,1.0,3
17224,"M","F",90000,4,1,4,61,0,1,3,1.0,5
17225,"M","M",160000,5,5,4,62,1,1,3,1.0,3
17226,"M","M",130000,5,5,4,63,0,1,3,1.0,4
17227,"M","F",60000,0,0,4,35,0,1,1,1.0,4
17228,"S","F",60000,0,0,4,34,0,1,1,0.2,4
17229,"S","F",70000,0,0,2,34,1,0,1,0.5,4
17230,"M","M",80000,0,0,3,34,0,0,1,1.0,4
17231,"S","F",70000,0,0,3,36,0,1,1,1.0,4
17232,"M","M",90000,0,0,2,35,1,0,1,1.0,4
17233,"M","F",90000,0,0,2,34,1,1,1,1.0,4
17234,"S","F",70000,0,0,4,36,0,1,1,1.0,4
17235,"S","M",70000,0,0,4,36,0,1,1,1.0,4
17236,"S","M",70000,0,0,4,35,0,0,1,1.0,4
17237,"S","F",80000,0,0,3,36,0,0,1,1.0,4
17238,"S","M",80000,0,0,3,36,0,0,1,1.0,4
17239,"M","F",100000,0,5,2,37,0,1,1,1.0,4
17240,"M","M",110000,0,5,3,37,1,0,1,1.0,5
17241,"M","M",110000,0,5,3,37,1,0,1,1.0,5
17242,"M","M",110000,0,5,3,37,1,1,1,1.0,5
17243,"M","F",100000,0,5,3,38,0,1,1,1.0,5
17244,"M","F",100000,0,5,3,38,0,1,1,1.0,5
17245,"M","F",80000,0,0,4,39,0,1,1,1.0,5
17246,"S","M",90000,0,0,3,39,1,1,1,1.0,4
17247,"M","M",90000,0,0,3,38,1,1,1,1.0,4
17248,"M","F",120000,0,5,4,38,1,1,1,1.0,4
17249,"M","M",120000,0,5,4,37,1,1,1,1.0,4
17250,"M","F",150000,0,5,4,38,0,1,1,1.0,4
17251,"M","F",100000,0,5,3,39,0,1,1,1.0,4
17252,"M","F",100000,0,5,3,38,0,1,1,1.0,5
17253,"M","M",100000,0,5,3,39,0,1,1,1.0,5
17254,"M","F",100000,0,5,4,38,0,1,1,1.0,5
17255,"M","F",100000,0,5,4,40,1,0,1,1.0,5
17256,"M","M",110000,0,5,4,40,1,1,1,1.0,4
17257,"M","M",130000,5,5,4,40,1,1,1,1.0,5
17258,"M","M",110000,0,5,4,39,1,0,1,1.0,5
17259,"M","F",110000,0,5,4,39,1,1,1,1.0,4
17260,"M","M",90000,5,5,3,45,0,1,2,0.0,5
17261,"M","M",60000,1,0,1,50,1,1,2,0.2,4
17262,"M","F",60000,1,0,1,49,1,1,2,0.2,3
17263,"M","F",60000,1,0,1,51,1,1,2,0.2,3
17264,"S","M",70000,1,0,1,51,1,1,2,0.2,3
17265,"M","F",70000,5,5,3,51,0,1,2,1.0,4
17266,"M","M",70000,5,5,3,51,0,1,2,1.0,4
17267,"M","F",80000,1,0,1,52,1,1,2,0.2,4
17268,"M","F",80000,1,0,1,52,1,1,2,0.2,3
17269,"S","M",60000,3,2,0,51,1,1,2,0.0,3
17270,"S","M",60000,3,2,1,52,1,0,2,0.0,4
17271,"M","F",60000,1,0,1,52,1,0,2,0.0,4
17272,"S","F",60000,1,0,1,52,1,1,2,0.2,4
17273,"M","M",70000,5,4,1,52,0,1,2,0.0,4
17274,"M","M",70000,5,4,2,51,0,1,2,0.2,4
17275,"M","M",80000,5,4,0,51,0,1,2,0.0,4
17276,"S","M",50000,1,0,1,80,0,1,2,0.2,4
17277,"M","F",90000,1,0,0,40,1,1,1,0.0,5
17278,"M","F",90000,2,0,0,40,1,1,1,0.0,5
17279,"M","F",60000,2,2,1,42,1,1,1,0.0,4
17280,"M","F",60000,2,2,1,41,1,1,1,0.2,4
17281,"S","M",60000,2,2,1,42,0,1,1,0.0,4
17282,"M","F",80000,4,4,1,40,0,0,1,0.0,4
17283,"S","M",60000,2,2,1,42,0,1,1,0.0,5
17284,"S","M",60000,2,2,1,42,0,0,1,0.2,4
17285,"M","M",60000,2,2,1,42,1,1,1,0.2,4
17286,"M","M",60000,2,2,1,43,1,1,1,0.2,4
17287,"M","M",70000,5,5,3,43,0,1,1,1.0,4
17288,"S","M",120000,1,0,2,41,1,0,1,0.0,4
17289,"M","F",70000,5,5,4,43,0,0,1,1.0,5
17290,"S","F",80000,5,5,2,43,0,1,1,0.0,4
17291,"S","M",80000,5,5,3,44,0,1,1,0.0,5
17292,"S","F",80000,5,5,3,44,0,1,1,0.0,5
17293,"M","F",90000,0,0,0,43,1,1,1,0.2,5
17294,"M","F",90000,0,0,0,44,1,1,1,0.2,4
17295,"M","M",90000,0,0,0,44,1,1,1,0.2,4
17296,"S","F",60000,3,3,1,44,0,1,1,0.0,4
17297,"S","M",70000,0,0,1,42,0,0,1,0.5,4
17298,"S","M",70000,0,0,1,42,0,0,1,0.5,4
17299,"S","F",70000,0,0,1,45,1,0,1,0.5,4
17300,"S","M",70000,0,0,1,45,0,1,1,0.5,4
17301,"S","M",60000,0,0,1,46,0,0,1,0.5,4
17302,"S","F",60000,0,0,1,46,0,1,1,0.5,4
17303,"M","M",60000,3,3,2,45,0,1,1,0.0,4
17304,"S","F",60000,3,2,2,46,0,1,1,0.5,4
17305,"M","M",60000,3,2,2,47,0,1,1,0.5,4
17306,"S","M",60000,3,2,2,47,0,1,1,0.0,4
17307,"M","M",90000,3,3,0,42,0,0,1,0.0,4
17308,"M","F",60000,1,0,1,48,1,1,1,0.0,4
17309,"S","F",60000,1,0,1,48,1,1,1,0.5,4
17310,"M","M",60000,1,0,1,49,1,1,1,0.0,4
17311,"S","F",100000,0,0,1,43,0,1,1,0.5,3
17312,"S","F",110000,0,0,2,44,1,0,1,0.0,4
17313,"S","F",110000,0,0,3,44,0,0,1,0.1,5
17314,"S","F",110000,0,0,3,44,0,0,1,0.1,5
17315,"M","F",60000,1,0,1,49,1,0,1,0.0,5
17316,"M","M",60000,1,0,1,49,0,1,1,0.5,3
17317,"S","F",70000,0,0,1,45,0,1,1,0.5,3
17318,"M","F",80000,5,5,4,44,0,0,1,0.0,4
17319,"S","F",70000,0,0,1,46,0,1,1,0.5,4
17320,"S","M",70000,0,0,1,46,1,0,1,0.0,4
17321,"M","F",70000,0,0,1,46,0,0,1,0.0,4
17322,"S","M",70000,0,0,1,46,0,0,1,0.5,4
17323,"M","M",100000,5,0,1,51,0,0,1,1.0,4
17324,"M","F",100000,4,0,1,50,0,1,1,1.0,4
17325,"M","F",70000,0,0,1,46,0,1,1,0.0,4
17326,"S","F",70000,0,0,1,47,1,0,1,0.5,4
17327,"S","F",70000,0,0,1,47,0,1,1,0.5,4
17328,"S","F",70000,0,0,2,47,1,0,1,0.0,4
17329,"M","F",60000,1,0,1,47,1,0,1,0.0,4
17330,"M","F",70000,5,4,2,48,0,1,1,0.0,3
17331,"M","M",70000,5,4,2,48,0,1,1,0.0,4
17332,"S","M",90000,2,0,1,52,1,0,1,0.2,3
17333,"S","F",70000,1,0,1,53,0,1,1,0.5,4
17334,"M","M",70000,1,0,1,53,1,1,1,0.0,3
17335,"M","M",30000,0,0,2,34,0,0,2,0.5,3
17336,"S","M",30000,0,0,2,34,0,1,2,0.0,3
17337,"S","M",40000,0,0,1,35,0,0,2,0.5,3
17338,"M","F",40000,0,0,2,34,0,1,2,0.5,3
17339,"S","M",40000,0,0,2,33,0,1,2,0.0,3
17340,"S","F",30000,0,0,2,30,0,0,2,0.5,3
17341,"S","M",30000,0,0,2,29,0,1,2,0.0,3
17342,"S","M",30000,0,0,2,32,0,0,2,0.5,3
17343,"S","M",30000,0,0,2,31,0,0,2,0.0,2
17344,"S","M",40000,0,0,2,31,0,0,2,0.5,2
17345,"M","M",40000,0,0,2,32,1,1,2,0.5,3
17346,"M","M",30000,2,0,2,72,0,1,1,0.0,3
17347,"S","F",30000,0,0,2,32,0,0,2,0.5,2
17348,"S","F",30000,0,0,2,32,0,0,2,0.5,2
17349,"M","F",40000,0,0,2,30,0,0,2,0.5,2
17350,"S","F",40000,2,0,2,71,0,1,1,0.5,3
17351,"M","M",40000,2,0,2,69,1,1,1,0.5,5
17352,"M","M",50000,2,0,1,68,1,1,1,0.5,5
17353,"M","M",60000,2,0,1,67,1,1,1,0.0,5
17354,"M","M",60000,2,0,1,67,1,1,1,0.5,5
17355,"M","M",10000,5,0,2,66,0,1,1,0.5,5
17356,"S","F",40000,0,0,2,33,0,1,2,0.1,3
17357,"M","M",40000,0,0,2,34,0,0,2,0.5,3
17358,"M","F",60000,0,0,1,34,1,1,2,0.5,3
17359,"M","F",40000,0,0,2,35,0,1,2,0.5,3
17360,"M","M",40000,0,0,2,35,0,1,2,0.5,3
17361,"M","M",60000,0,0,1,37,1,1,2,0.5,3
17362,"M","M",80000,0,0,1,38,1,1,2,0.1,3
17363,"M","M",80000,0,0,1,42,1,1,2,0.1,5
17364,"M","M",80000,0,0,1,42,1,1,2,0.0,5
17365,"M","M",80000,0,0,1,42,1,0,2,0.0,5
17366,"M","M",90000,4,4,0,41,0,0,2,0.1,5
17367,"M","F",80000,4,3,0,46,0,1,2,0.0,5
17368,"S","F",90000,4,4,3,42,0,1,2,0.0,5
17369,"S","M",30000,0,0,1,31,0,0,2,0.5,3
17370,"M","M",30000,2,0,2,66,1,1,1,0.5,3
17371,"S","F",40000,0,0,2,32,0,0,2,0.5,2
17372,"M","F",40000,0,0,2,32,1,1,2,0.1,3
17373,"M","M",40000,0,0,2,32,1,0,2,0.1,3
17374,"S","M",40000,0,0,2,32,0,0,2,0.5,3
17375,"M","F",10000,2,1,2,63,0,1,1,0.1,2
17376,"S","F",40000,0,0,1,31,0,1,2,0.1,2
17377,"S","F",40000,0,0,1,32,0,0,2,0.1,3
17378,"M","M",40000,0,0,1,32,0,0,2,0.5,3
17379,"S","F",40000,0,0,1,32,0,1,2,0.1,3
17380,"S","M",40000,0,0,1,32,0,0,2,0.5,3
17381,"M","F",20000,4,0,2,64,0,1,1,0.5,3
17382,"M","M",60000,1,1,0,39,0,1,2,0.1,3
17383,"M","M",60000,1,1,0,39,0,1,2,0.1,3
17384,"M","M",60000,1,1,0,39,1,1,2,0.0,3
17385,"M","F",60000,1,1,0,39,0,1,2,0.1,3
17386,"M","F",60000,1,1,0,39,1,1,2,0.0,3
17387,"M","M",50000,1,1,0,38,0,1,2,0.1,3
17388,"M","M",50000,1,1,0,38,1,1,2,0.0,3
17389,"M","F",50000,1,1,0,37,1,1,2,0.2,3
17390,"M","M",60000,1,0,0,38,0,1,2,0.2,3
17391,"S","F",100000,5,2,0,46,0,1,2,0.2,3
17392,"M","M",100000,5,2,0,46,0,1,2,0.2,4
17393,"S","M",110000,3,2,4,45,1,1,2,0.2,4
17394,"S","F",130000,2,2,2,46,0,1,2,0.0,5
17395,"S","F",130000,2,2,2,46,0,0,2,0.1,5
17396,"M","M",130000,2,2,2,46,0,0,2,0.0,5
17397,"M","F",130000,2,2,3,46,0,1,2,0.1,5
17398,"S","F",150000,0,0,3,46,1,1,2,0.0,5
17399,"M","M",150000,1,0,3,46,1,0,2,0.0,5
17400,"M","F",70000,3,2,0,54,1,1,2,0.5,5
17401,"M","M",80000,3,0,2,54,1,1,2,0.2,4
17402,"M","M",80000,3,2,0,53,1,0,2,0.2,4
17403,"S","M",80000,3,2,0,54,1,1,2,0.2,4
17404,"S","F",50000,2,0,2,76,1,1,2,0.5,4
17405,"S","F",50000,2,0,2,76,1,1,2,0.5,5
17406,"M","F",60000,2,0,2,76,0,1,2,0.5,5
17407,"M","F",80000,4,0,2,76,0,1,2,0.2,5
17408,"M","M",130000,1,2,3,76,0,1,2,0.1,5
17409,"S","F",80000,4,3,2,47,0,1,2,0.2,5
17410,"M","F",80000,4,3,2,47,0,1,2,0.2,4
17411,"M","F",80000,4,3,2,47,0,1,2,0.2,4
17412,"M","F",90000,0,0,2,46,1,1,2,0.0,4
17413,"S","F",90000,0,0,2,47,1,0,2,0.2,4
17414,"M","M",90000,0,0,2,47,1,0,2,0.0,4
17415,"M","F",100000,0,2,2,47,1,0,2,0.2,4
17416,"M","M",100000,0,2,2,47,1,1,2,0.2,4
17417,"M","M",100000,0,2,2,46,1,1,2,0.5,4
17418,"M","F",110000,4,2,4,47,0,1,2,0.1,4
17419,"M","F",110000,4,2,4,47,0,1,2,0.5,5
17420,"M","M",150000,2,0,4,46,1,1,2,0.1,5
17421,"M","F",150000,3,1,3,47,1,1,2,0.0,5
17422,"M","M",80000,5,4,2,48,0,1,2,0.5,5
17423,"S","F",100000,1,2,3,48,1,1,2,0.5,4
17424,"M","M",100000,1,2,3,47,1,1,2,0.5,4
17425,"M","M",100000,1,2,3,48,1,1,2,0.5,4
17426,"S","F",110000,1,3,1,48,0,1,2,0.1,4
17427,"M","M",120000,1,3,4,48,1,0,2,0.5,5
17428,"S","M",130000,1,2,4,48,0,1,2,0.0,4
17429,"M","M",80000,5,4,3,49,0,0,2,0.5,5
17430,"M","M",80000,5,4,3,49,0,1,2,0.5,4
17431,"M","F",80000,5,4,3,49,0,1,2,0.1,4
17432,"M","F",90000,4,3,2,49,0,1,2,0.1,4
17433,"M","M",100000,3,2,4,48,1,1,2,0.5,4
17434,"M","F",110000,1,3,4,49,0,1,2,0.2,4
17435,"S","M",170000,0,0,4,49,0,0,2,0.0,4
17436,"M","M",60000,2,0,2,55,0,0,2,0.1,5
17437,"M","F",60000,2,0,2,55,0,0,2,0.1,4
17438,"M","M",60000,2,0,2,55,0,0,2,0.5,4
17439,"M","F",80000,3,2,1,55,1,0,2,0.1,4
17440,"S","M",80000,2,0,2,56,0,0,2,0.1,4
17441,"S","F",80000,2,0,2,55,1,0,2,0.5,3
17442,"M","M",30000,4,0,2,75,0,1,2,0.1,3
17443,"S","F",50000,2,0,2,74,1,0,2,0.5,4
17444,"S","F",50000,2,0,2,75,0,1,2,0.1,5
17445,"M","F",60000,2,0,2,75,1,1,2,0.5,5
17446,"M","F",70000,4,0,2,75,1,1,2,0.5,5
17447,"M","F",80000,4,0,2,75,0,1,2,0.5,5
17448,"M","M",120000,1,3,4,75,0,1,2,0.2,5
17449,"M","M",60000,2,0,2,74,0,1,2,0.5,5
17450,"M","M",80000,5,4,3,49,0,1,2,0.5,5
17451,"M","F",90000,4,3,3,50,0,1,2,0.1,4
17452,"M","M",90000,4,3,3,50,0,1,2,0.5,4
17453,"S","F",90000,4,3,3,50,1,1,2,0.5,4
17454,"M","M",110000,3,3,4,50,0,1,2,0.2,4
17455,"M","M",110000,3,3,4,50,0,0,2,0.5,4
17456,"M","M",80000,2,0,2,56,0,1,2,0.5,4
17457,"M","F",60000,3,0,2,56,0,1,2,0.1,3
17458,"S","M",70000,3,1,0,56,1,0,2,0.5,3
17459,"M","F",70000,3,1,0,56,0,1,2,0.5,4
17460,"M","F",70000,3,1,1,55,1,1,2,0.1,4
17461,"M","F",70000,3,1,1,55,1,1,2,0.1,4
17462,"M","M",70000,3,0,2,57,1,1,2,0.5,4
17463,"M","M",60000,3,0,2,57,1,1,2,0.5,5
17464,"M","M",60000,3,0,2,57,1,1,2,0.5,5
17465,"S","F",40000,3,0,2,57,1,1,2,0.5,5
17466,"M","M",60000,3,0,2,73,0,1,2,0.1,4
17467,"S","M",60000,3,0,2,73,0,1,2,1.0,5
17468,"M","M",60000,3,0,2,73,0,1,2,1.0,5
17469,"M","M",60000,3,0,2,73,0,1,2,0.1,5
17470,"M","F",70000,4,0,2,72,1,0,2,0.1,5
17471,"S","F",80000,4,0,2,71,0,0,2,0.5,5
17472,"S","F",60000,3,0,2,71,0,1,2,1.0,5
17473,"M","F",60000,3,0,2,71,0,1,2,0.1,5
17474,"S","M",70000,5,0,2,69,1,0,2,1.0,5
17475,"M","M",70000,5,0,2,70,1,1,2,1.0,5
17476,"M","F",60000,3,0,2,69,1,1,2,0.1,5
17477,"S","F",50000,4,0,2,68,1,0,2,0.1,5
17478,"M","F",30000,3,0,2,62,1,0,1,0.1,5
17479,"M","F",10000,2,1,2,62,0,0,1,0.5,2
